GeneSymbol	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts
HSF1	25.35754282233748214	53.58048157917330201	61.00411819935424518	34.24313339086783259	0.00000000000000000	119.21424707476697336	54.27452085499513856	80.00327289978586975	50.58373653820908800	31.59255099665477573	0.00000000000000000	374.82548616335435554	44.65029429274244421	16.28187042292149300	26.37797468026766268	59.93335704116740459	20.29283686523116970	223.07943110331493131	55.99056766893298942	86.49714917595488828	30.85929386988847156	22.21455846341385154	75.98017360430597478	80.27084278143479423	79.40564625893362916	0.00000000000000000	32.15325646714630636
HSH2D	0.86408967058203401	1.19653706042807229	75.62631124852738651	4.06800761664722366	0.00000000000000000	51.85757978982983474	19.73647419748274245	33.81139101295363503	16.36274680935281367	1.61114137230107657	0.00000000000000000	78.54628992360098039	0.26219656033016864	2.61525599534643360	1.54264190192514183	2.30227597341369039	1.36002625728068360	0.00000000000000000	13.94334852451457962	12.62982249693041048	5.33790974478684976	8.00809531502077654	61.18832712913853555	18.24766016166965343	68.58737565747452436	3.32461742706258567	3.30443398682135037
HSPA1A	214.00186267259402939	0.00000000000000000	332.35808692036931689	0.00000000000000000	0.00000000000000000	513.95205172230384960	0.00000000000000000	1956.24702729010482471	330.05996172232192976	1278.60951563845492274	438.15792259234785888	3153.24828702580771278	647.51611968698205146	0.00000000000000000	281.06348147148531780	85.97727949250054280	52.28655766990197407	0.00000000000000000	43.60477392258248130	438.58112024912230709	345.79218299825919303	86.72791637899935324	0.00000000000000000	0.00000000000000000	0.00000000000000000	25.75393125171764197	91.83015071972018006
HSPA1B	148.15596985154141407	0.00000000000000000	169.37064162614876750	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	1097.25165181744796428	251.68117603477796251	908.83731530117154307	290.10557006671899671	1919.97185096188900388	580.94068621426879417	0.00000000000000000	175.14668224579318689	177.51541931674853458	106.60560957095360379	0.00000000000000000	0.00000000000000000	145.48490605864884628	286.83444050915056778	95.72616679163468234	0.00000000000000000	0.00000000000000000	25.75593555016468272	46.12069405134143096	117.74422225878534221
HSPA2	340.53475953008984334	55.90130310584703466	0.00000000000000000	17.79651556853974625	129.43176060684399431	28.52969023322729569	91.99463974983491710	0.00000000000000000	252.24163087915596293	49.10051965588051104	0.00000000000000000	0.00000000000000000	115.96584311608512508	1.80725273332202696	569.71144429989385571	96.21362831820954398	96.35360459700144986	0.00000000000000000	20.18404585777750526	0.00000000000000000	48.42841815302356423	68.48760706588302583	6.49391040703241362	15.53054022497270736	21.04462387261478895	0.00000000000000000	69.42879966546639992
HSPA6	0.00000000000000000	0.00000000000000000	207.07470653729527044	37.21401790760214112	0.00000000000000000	0.00000000000000000	0.00000000000000000	909.84970572272266054	76.97298554534465609	156.03678611920653907	13.43836154927886639	1522.78762727463094961	32.58069851966778430	0.00000000000000000	0.00000000000000000	39.29435943552714861	24.19311816055611786	0.00000000000000000	16.99489736390048122	95.45358056167140148	16.59065495773399945	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	152.12771557118148280	0.00000000000000000
HSPB1	194.21878869024487813	116.82900222456203210	355.96704611197975510	228.58188226422799971	244.15347542412132498	1680.85358321550143046	110.52866012933597517	1090.07891040868503296	1209.26884935359657902	826.55346995283161959	0.00000000000000000	2837.94553359577685114	142.97615755875523291	1608.88497685271522641	619.87929594369745701	581.30211459867996382	170.17108440443999484	0.00000000000000000	81.36077364496671294	267.94589561624894714	299.51481763248381185	6.90534781519966234	313.60822963078959447	61.22668868303750855	238.29383908614437360	0.00000000000000000	342.08233574516248154
HSPB11	40.75910924063831686	0.00000000000000000	21.72119006032399113	3.30394821683689210	10.50644881303416334	36.41856867067171777	33.59714457587006109	0.00000000000000000	17.79695309542842807	30.53147450457971246	0.00000000000000000	238.05890552073216782	25.55685602588177119	21.17060266303030147	21.60971856143676817	57.53010522015088668	64.26432524334299501	674.31922570731694577	28.98642496200815444	58.85306539258105829	16.72767439425549796	20.19603909421012844	22.66599724365659085	35.52888927549276588	24.67917070521788148	0.00000000000000000	30.83580700743845782
HSPB2	13.78574961024305168	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.28478049955700419	0.00000000000000000	0.00000000000000000	0.02065867016713883	0.00000000000000000	22.51491978380625980	0.70357233493876015	0.47447117441956804	0.00000000000000000	0.46379176170365644	0.00000000000000000	0.00000000000000000	2.39293185136914444	0.00000000000000000	0.00000000000000000	8.98320001990705208	0.00000000000000000	0.00000000000000000
HSPB8	66.44545350497274683	176.04821699921276945	0.00000000000000000	71.58767767274795801	0.00000000000000000	0.00000000000000000	52.24474091778448326	0.00000000000000000	113.20029990528986730	46.85597598722173984	0.00000000000000000	0.00000000000000000	118.70571084354101288	890.72391524489773929	0.00000000000000000	754.40531836178411140	243.85397928688712454	0.00000000000000000	0.00000000000000000	103.03527317680757847	49.11097000605371932	166.53229744599292417	50.33519805578649198	1.77627522243605052	0.00000000000000000	41.23269606898915640	123.40323095638731843
